date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_substrate_class,tail_substrate_class,pre_redd_substrate_class,velocity
2005-09-28,Redd_0350,R3,TRUE,1,spring,TRUE,142.00007668,133.00007182,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,2
2010-09-28,Redd_0785,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0785,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0785,R2,TRUE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0786,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0786,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0787,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0787,R2,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0787,R2,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0788,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0788,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0788,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0789,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-12,Redd_0789,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0790,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0790,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0790,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0791,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0791,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0791,R2,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0792,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0793,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0793,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0793,R2,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0794,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0794,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-26,Redd_0794,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-28,Redd_0795,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0795,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-28,Redd_0896,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-28,Redd_0897,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-28,Redd_0898,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2004-09-29,Redd_0297,R2,FALSE,2,spring,TRUE,96.00005183999998,150.000081,10.000005400000001,17.00000918,10.000005400000001,very fine gravel,very fine gravel,very fine gravel,3
2004-09-29,Redd_0298,R2,FALSE,2,spring,TRUE,136.00007344,155.0000837,17.00000918,20.000010800000002,9.00000486,very fine gravel,very fine gravel,very fine gravel,1
2004-09-29,Redd_0299,R2,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2004-09-29,Redd_0300,R2,FALSE,0,spring,TRUE,113.00006102,158.00008531999998,31.00001674,35.0000189,6.000003239999999,very fine gravel,very fine gravel,very fine gravel,1
2004-09-29,Redd_0301,R2,FALSE,0,spring,TRUE,132.00007128,218.00011772,20.000010800000002,23.000012419999997,4.00000216,very fine gravel,very fine gravel,very fine gravel,1
2004-09-29,Redd_0302,R2,FALSE,0,spring,TRUE,58.00003132,115.0000621,22.00001188,31.00001674,16.00000864,very fine gravel,very fine gravel,very fine gravel,2
2004-09-29,Redd_0303,R3,FALSE,2,spring,TRUE,99.00005345999999,67.00003618,15.0000081,16.00000864,9.00000486,fine sand,very fine gravel,very coarse sand,1
2004-09-29,Redd_0304,R3,FALSE,2,spring,TRUE,81.00004374,173.00009341999998,7.000003780000001,13.00000702,5.0000027000000005,very fine gravel,very fine gravel,very fine gravel,0
2004-09-29,Redd_0291,R2,FALSE,0,spring,TRUE,128.00006912,124.00006696,24.000012959999996,28.000015119999997,10.000005400000001,very fine gravel,very fine gravel,very fine gravel,1
2004-09-29,Redd_0292,R2,FALSE,0,spring,TRUE,118.00006372,195.00010529999997,19.00001026,22.00001188,3.0000016199999995,very fine gravel,very fine gravel,very coarse sand,1
2004-09-29,Redd_0293,R2,FALSE,0,spring,TRUE,75.0000405,113.00006102,16.00000864,21.00001134,7.000003780000001,fine sand,very fine gravel,very fine gravel,3
2004-09-29,Redd_0294,R2,TRUE,1,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2004-09-29,Redd_0295,R2,FALSE,0,spring,TRUE,102.00005508000001,210.0001134,29.00001566,30.0000162,17.00000918,very coarse sand,very fine gravel,very fine gravel,1
2004-09-29,Redd_0296,R2,FALSE,2,spring,TRUE,104.00005616,168.00009072,16.00000864,21.00001134,9.00000486,very coarse sand,very coarse sand,very coarse sand,1
2005-09-29,Redd_0351,R4,TRUE,1,spring,TRUE,80.00004320000001,155.0000837,13.00000702,17.00000918,10.000005400000001,very fine gravel,very coarse sand,very fine gravel,2
2005-09-29,Redd_0352,R4,FALSE,1,spring,TRUE,120.0000648,210.0001134,16.00000864,20.000010800000002,9.00000486,very fine gravel,very fine gravel,very coarse sand,1
2005-09-29,Redd_0353,R5,FALSE,2,spring,TRUE,47.00002538,75.0000405,13.00000702,16.00000864,7.000003780000001,very fine gravel,very fine gravel,very fine gravel,2
2008-09-29,Redd_0647,R1,FALSE,2,spring,TRUE,146.00007884000001,132.00007128,17.00000918,42.00002268,9.00000486,NA,very fine gravel,very fine gravel,2
2008-10-14,Redd_0647,R1,FALSE,2,spring,TRUE,146.00007884000001,132.00007128,17.00000918,42.00002268,9.00000486,NA,very fine gravel,very fine gravel,2
2008-10-27,Redd_0647,R1,FALSE,3,spring,TRUE,146.00007884000001,132.00007128,17.00000918,42.00002268,9.00000486,NA,very fine gravel,very fine gravel,2
2008-09-29,Redd_0648,R1,FALSE,2,spring,TRUE,84.00004536,71.00003834,10.000005400000001,13.00000702,4.00000216,NA,NA,NA,1
2008-10-14,Redd_0648,R1,FALSE,2,spring,TRUE,84.00004536,71.00003834,10.000005400000001,13.00000702,4.00000216,NA,NA,NA,1
2008-10-27,Redd_0648,R1,FALSE,3,spring,TRUE,84.00004536,71.00003834,10.000005400000001,13.00000702,4.00000216,NA,NA,NA,1
2008-09-29,Redd_0649,R1,FALSE,2,spring,TRUE,49.00002646,73.00003942000001,17.00000918,24.000012959999996,19.00001026,very fine gravel,very fine gravel,very coarse sand,2
2008-10-14,Redd_0649,R1,FALSE,2,spring,TRUE,49.00002646,73.00003942000001,17.00000918,24.000012959999996,19.00001026,very fine gravel,very fine gravel,very coarse sand,2
2008-10-27,Redd_0649,R1,FALSE,2,spring,TRUE,49.00002646,73.00003942000001,17.00000918,24.000012959999996,19.00001026,very fine gravel,very fine gravel,very coarse sand,2
2010-09-29,Redd_0796,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0796,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0796,R3,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0797,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0797,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0798,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0798,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0798,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0799,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0799,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0799,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0800,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0800,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0800,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0801,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0801,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0801,R3,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0802,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0802,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0802,R3,TRUE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0803,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0803,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0803,R3,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0804,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0804,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0804,R3,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0805,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0805,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0806,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0806,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0806,R3,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0807,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0807,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0807,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0808,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0808,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0808,R3,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-29,Redd_0809,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-13,Redd_0809,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0809,R3,TRUE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2011-09-29,Redd_0899,R4,FALSE,2,spring,TRUE,207.00011178,120.0000648,15.0000081,21.00001134,11.00000594,very fine gravel,very fine gravel,very coarse sand,NA
2011-09-29,Redd_0900,R4,FALSE,2,spring,TRUE,240.0001296,141.00007614,19.00001026,26.00001404,20.000010800000002,very fine gravel,very fine gravel,very fine gravel,NA
2003-09-30,Redd_0137,R1,NA,NA,spring,TRUE,144.00007776,264.00014256,14.000007559999998,15.0000081,9.00000486,fine gravel,fine gravel,fine gravel,1
2003-09-30,Redd_0138,R1,NA,NA,spring,TRUE,42.00002268,113.00006102,9.00000486,14.000007559999998,7.000003780000001,fine gravel,fine gravel,fine gravel,1
2003-09-30,Redd_0139,R1,NA,NA,spring,TRUE,47.00002538,72.00003888,18.00000972,23.000012419999997,16.00000864,fine gravel,fine gravel,fine gravel,2
2003-09-30,Redd_0140,R1,NA,NA,spring,TRUE,39.00002106,117.00006318,13.00000702,20.000010800000002,11.00000594,fine gravel,fine gravel,fine gravel,2
2004-09-30,Redd_0305,R4,FALSE,2,spring,TRUE,56.00003024000001,180.0000972,18.00000972,24.000012959999996,17.00000918,very coarse sand,very fine gravel,very coarse sand,3
2004-09-30,Redd_0306,R4,FALSE,2,spring,TRUE,74.00003996,137.00007398,16.00000864,22.00001188,12.000006479999998,very fine gravel,very fine gravel,very fine gravel,3
2004-09-30,Redd_0307,R4,FALSE,2,spring,TRUE,81.00004374,156.00008424,24.000012959999996,26.00001404,13.00000702,fine sand,very fine gravel,very fine gravel,3
2004-09-30,Redd_0308,R4,FALSE,2,spring,TRUE,103.00005562000001,225.0001215,19.00001026,29.00001566,15.0000081,very fine gravel,very fine gravel,very fine gravel,2
2005-09-30,Redd_0354,R6,FALSE,1,spring,TRUE,123.00006642000001,174.00009396000002,14.000007559999998,20.000010800000002,10.000005400000001,very fine gravel,very fine gravel,very fine gravel,2
2010-09-30,Redd_0810,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0810,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0811,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-14,Redd_0811,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-11-04,Redd_0811,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0812,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0812,R4,FALSE,5,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0813,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-14,Redd_0813,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-11-04,Redd_0813,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0814,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0814,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0815,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-14,Redd_0815,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-11-04,Redd_0815,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0816,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0816,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0817,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-14,Redd_0817,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-11-04,Redd_0817,R5,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0818,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0818,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0819,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-14,Redd_0819,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-11-04,Redd_0819,R5,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0820,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0820,R4,FALSE,5,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0821,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-14,Redd_0821,R5,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-11-04,Redd_0821,R5,FALSE,5,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0822,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0823,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-10-27,Redd_0823,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2010-09-30,Redd_0824,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2019-09-30,Redd_1593,R1,FALSE,2,spring,TRUE,120.0000648,358.00019332,15.0000081,19.00001026,9.00000486,very fine gravel,very coarse sand,very fine gravel,3
2019-09-30,Redd_1594,R1,FALSE,2,spring,FALSE,0,0,0,0,0,very coarse sand,very coarse sand,very coarse sand,0
2019-09-30,Redd_1595,R1,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very coarse sand,0
2019-09-30,Redd_1596,R1,FALSE,2,spring,TRUE,120.0000648,170.00009179999998,17.00000918,20.000010800000002,8.00000432,very fine gravel,very fine gravel,very coarse sand,1
2020-07-20,2020-07-20_4_redd_1,R4,NA,3,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_1,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_2,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_3,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_4,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_5,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_6,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_7,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_8,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_9,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_10,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_11,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_12,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-07-21,2020-07-21_1_redd_13,R1,NA,2,spring,NA,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2020-09-02,2020-09-02 12:01:33_1_redd_1,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-02,2020-09-02 12:02:48_1_redd_2,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-02,2020-09-02 13:22:05_1_redd_3,R1,NA,4,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-02,2020-09-02 13:23:53_1_redd_4,R1,NA,4,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-02,2020-09-02 13:24:59_1_redd_5,R1,NA,4,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2020-09-04,2020-09-04 08:16:24_1_redd_1,R1,NA,3,spring,TRUE,92.00004968,211.00011394,14.000007559999998,17.00000918,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 08:34:38_1_redd_2,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2020-09-04,2020-09-04 08:45:14_1_redd_3,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2020-09-04,2020-09-04 08:46:19_1_redd_4,R1,NA,3,spring,TRUE,111.00005994,305.0001647,30.0000162,35.0000189,NA,very fine gravel,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 09:00:43_1_redd_5,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2020-09-04,2020-09-04 09:01:36_1_redd_6,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2020-09-04,2020-09-04 09:02:33_1_redd_7,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2020-09-04,2020-09-04 09:03:58_1_redd_8,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2020-09-04,2020-09-04 09:10:31_1_redd_9,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2020-09-04,2020-09-04 09:14:40_1_redd_10,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2020-09-04,2020-09-04 09:24:20_1_redd_11,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2020-09-04,2020-09-04 09:25:06_1_redd_12,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 09:27:58_1_redd_13,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 09:31:18_1_redd_14,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 09:32:03_1_redd_15,R1,NA,3,spring,NA,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2020-09-04,2020-09-04 09:33:31_1_redd_16,R1,NA,3,NA,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2020-09-04,2020-09-04 10:39:19_2_redd_1,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 10:40:24_2_redd_2,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 11:17:24_2_redd_3,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 11:21:40_2_redd_4,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2020-09-04,2020-09-04 11:22:39_2_redd_5,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2020-09-04,2020-09-04 11:31:12_2_redd_6,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2020-09-04,2020-09-04 11:31:57_2_redd_7,R2,NA,3,spring,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
